nfilter,t1,t2,t3,t4,t5,label_mad
28,1.363,8.246,0.331,0.37,1.634
597,29.657,149.018,7.765,2.956,28.695
2788,141.452,587.322,30.179,10.63,39.577
2089,115.102,103.74,16.952,6.794,12.555
1176,65.727,57.831,9.108,3.737,3.547
322,17.574,14.929,2.505,1.563,0.511
26,1.653,1.142,0.26,0.13,0.051
31,0.842,1.423,0.331,0.161,1.463
681,27.934,34.015,5.019,2.515,29.798
2513,126.134,117.988,19.567,8.337,21.352
1651,89.272,80.145,12.754,5.55,5.952
634,39.246,29.818,4.638,2.214,1.573
155,7.134,8.116,1.232,0.552,0.17
22,0.872,1.182,0.27,0.221,1.392
444,18.716,22.654,3.296,2.074,18.456
2065,111.535,101.987,16.091,7.835,21.352
1336,76.948,66.788,10.19,4.519,5.882
501,27.854,24.578,3.637,2.244,0.992
68,3.497,3.748,0.551,0.381,0.091
17,0.461,0.772,0.22,0.12,1.252
360,13.496,15.851,2.565,0.861,15.029
1977,104.25,82.8,14.928,3.516,25.84
901,61.479,38.114,6.692,1.973,4.97
251,16.913,10.951,1.864,0.691,0.411
3,0.501,0.271,0.15,0.05,0.031
26,0.621,1.252,0.281,0.14,1.132
409,17.224,19.618,2.936,1.462,19.517
1991,104.582,93.621,15.47,4.969,26.171
1513,87.779,71.629,11.772,4.309,9.518
872,47.021,42.151,6.462,2.775,3.166
332,16.131,15.611,2.354,1.403,0.691
30,1.814,1.533,0.341,0.18,0.06
20,0.491,0.972,0.21,0.321,1.112
431,17.013,22.905,3.097,1.923,17.224
2704,133.417,132.065,21.181,10.27,22.824
1939,100.574,92.308,14.989,6.623,8.887
780,38.866,37.482,5.671,2.575,2.715
252,11.412,12.123,1.773,0.971,0.401
27,0.922,1.483,0.351,0.14,0.05
21,0.48,0.961,0.251,0.14,1.062
480,18.165,23.355,3.487,1.793,17.233
3194,153.506,231.867,25.048,8.316,34.768
2657,129.63,117.316,20.7,6.262,20.74
1916,99.863,86.377,14.839,4.799,7.204
770,39.777,35.088,5.751,2.315,1.883
203,8.997,9.619,1.513,1.193,0.591
48,2.024,2.444,0.431,0.261,0.18
12,0.481,0.872,0.16,0.161,0.04
20,0.892,0.832,0.24,0.201,0.952
338,15.279,15.971,2.615,1.603,15.2
1570,94.652,72.189,12.073,6.112,21.762
652,49.526,29.607,4.749,2.375,1.704
81,5.049,4.299,0.691,0.401,0.11
17,0.461,0.882,0.221,0.191,0.762
377,14.859,18.987,2.715,1.493,18.265
2412,120.882,109.632,18.605,7.233,22.312
1705,89.182,78.732,13.185,5.12,7.575
889,45.508,41.901,6.482,3.236,1.913
193,8.326,8.787,1.453,0.821,0.481
65,2.384,2.926,0.541,0.331,0.09
18,0.471,0.791,0.231,0.13,0.872
402,15.52,18.025,2.986,1.413,12.764
2332,115.443,98.54,17.725,5.791,23.054
1556,84.574,66.689,12.003,3.566,6.602
698,36.851,30.83,5.15,2.184,2.115
203,10.27,9.338,1.493,0.661,0.211
8,0.241,0.451,0.14,0.121,0.492
169,6.092,8.436,1.282,0.701,8.236
2957,138.757,131.273,23.004,9.789,29.357
2036,102.057,92.809,15.911,6.242,7.194
704,32.653,31.361,5.26,2.245,2.264
294,11.863,13.557,2.164,1.172,0.682
81,3.246,4.038,0.641,0.652,0.26
26,1.162,1.162,0.271,0.14,0.05
30,0.611,1.443,0.301,0.15,1.313
668,26.951,29.376,4.899,1.974,21.331
2309,114.07,97.177,17.965,5.04,20.47
1522,81.387,64.876,11.832,3.157,6.021
566,31.261,24.357,4.148,1.403,1.503
117,5.571,5.37,0.942,0.451,0.551
28,1.473,1.423,0.271,0.131,0.14
15,0.361,0.721,0.211,0.12,0.04
16,0.37,0.772,0.17,0.13,0.891
356,12.544,15.75,2.636,1.132,19.057
2617,125.542,109.071,20.429,5.681,21.772
1683,90.124,70.335,13.256,3.106,6.552
675,34.616,29.316,5.01,1.453,0.631
16,0.351,0.872,0.181,0.05,0.882
362,13.787,15.019,2.655,0.671,14.288
2749,131.964,108.459,21.341,4.659,24.978
1999,105.763,83.24,15.621,4.749,11.171
1066,65.357,46.149,8.416,3.367,4.198
451,24.147,20.61,3.366,1.673,1.252
67,3.607,3.026,0.601,0.361,0.091
28,1.142,1.172,0.261,0.22,1.223
558,24.037,25.91,4.168,2.515,24.247
2382,116.715,102.468,18.606,8.587,23.565
1815,96.396,78.351,14.127,6.052,7.123
764,38.654,34.407,5.741,2.856,1.813
220,9.008,10.52,1.644,0.891,0.411
38,1.323,2.004,0.381,0.24,0.06
18,0.551,0.902,0.241,0.12,0.852
305,12.343,13.626,2.245,0.772,15.931
1912,103.479,80.846,14.908,4.77,21.672
1354,80.695,58.302,10.52,3.487,6.543
607,33.114,27.022,4.539,2.134,1.563
115,5.53,5.381,0.952,0.44,0.13
26,0.691,1.142,0.271,0.14,1.253
615,24.968,26.922,4.75,1.623,21.662
2527,123.528,104.742,19.668,6.583,17.845
1484,78.592,61.719,11.562,3.587,4.599
452,23.625,19.818,3.326,1.213,0.701
45,2.044,1.833,0.431,0.551,0.07
24,0.541,1.022,0.251,0.06,1.112
567,21.461,23.485,4.268,1.163,17.734
2826,138.527,112.016,21.993,4.058,28.244
1913,100.864,73.653,14.959,3.016,8.106
825,42.282,32.693,6.112,1.382,2.004
220,9.648,9.609,1.603,0.521,0.641
58,2.164,2.254,0.551,0.16,0.2
25,0.681,1.062,0.26,0.06,0.06
27,0.572,1.262,0.291,0.28,1.152
595,23.926,26.611,4.378,2.164,23.135
2687,133.037,116.294,21.181,9.378,25.67
1991,105.423,85.975,15.611,7.144,7.234
794,41.761,35.458,5.941,3.096,1.834
199,8.897,9.138,1.463,0.802,0.23
25,0.491,0.812,0.271,0.13,1.192
507,20.079,18.406,3.767,0.942,17.343
2414,121.204,84.443,18.846,3.045,22.103
1575,85.375,57.711,12.354,2.495,6.713
725,43.624,27.473,5.41,1.152,1.442
185,7.405,7.615,1.352,0.33,0.461
74,2.495,3.477,0.641,0.221,0.09
22,0.451,0.992,0.24,0.12,1.102
387,15.089,16.492,2.896,1.123,16.882
1510,86.476,62.019,11.793,2.966,16.482
931,56.829,40.067,7.094,2.655,4.058
343,18.776,15.219,2.555,0.912,0.481
11,0.471,0.521,0.211,0.13,0.04
19,0.531,0.862,0.28,0.13,0.891
408,16.252,18.406,2.995,1.463,16.071
2225,113.91,92.418,17.433,5.701,32.042
1404,80.596,58.463,10.941,2.785,6.423
542,29.587,23.776,4.008,1.403,1.172
111,5.03,4.93,0.881,0.681,0.301
18,0.561,0.781,0.261,0.11,0.04
17,0.441,0.721,0.231,0.12,0.912
321,12.775,13.787,2.345,0.702,16.122
2007,106.966,77.789,16.202,3.396,23.666
1188,70.857,47.231,9.549,2.314,6.613
449,27.202,19.087,3.306,1.193,1.262
114,5.411,5.53,0.901,0.38,0.291
13,0.691,0.611,0.181,0.11,0.04
22,0.491,0.882,0.27,0.06,1.031
466,18.685,20.129,3.487,1.102,21.11
2080,108.87,83.942,16.792,3.667,21.442
1346,74.884,56.308,10.941,3.547,9.028
795,42.542,33.365,6.121,2.355,2.455
211,11.041,9.518,1.553,0.731,0.611
66,2.655,2.745,0.571,0.25,0.091
31,0.741,1.062,0.31,0.06,2.215
645,25.47,22.884,4.839,1.322,24.638
2240,112.196,78.982,17.573,4.288,19.167
1485,78.892,57.962,11.603,3.717,7.294
717,37.172,31.701,5.371,2.124,1.543
121,6.142,5.651,0.952,0.461,0.301
25,1.123,1.132,0.25,0.461,0.051
26,0.531,1.493,0.251,0.21,1.092
578,22.503,26.261,4.258,2.215,21.241
2479,120.802,105.052,19.277,9.068,24.728
1463,83.741,63.903,11.472,5.441,6.362
507,28.215,23.295,3.857,1.904,1.142
55,2.786,2.395,0.501,0.321,0.13
9,0.451,0.491,0.17,0.12,0.029
19,0.521,0.782,0.25,0.049,0.921
396,15.19,15.53,2.885,1.031,16.872
2341,115.393,88.461,18.215,4.349,23.786
1699,89.693,64.494,13.577,3.747,9.208
1016,51.258,47.331,7.785,2.916,2.495
209,9.799,9.659,1.573,0.691,0.701
74,3.076,3.587,0.621,0.361,0.351
22,0.861,1.292,0.261,0.14,0.05
22,0.551,0.952,0.23,0.13,1.032
427,17.023,18.316,3.167,0.951,19.057
1837,98.45,75.044,14.368,3.738,19.999
1374,76.007,56.249,10.66,3.828,5.591
630,31,26.641,4.719,2.205,1.653
197,9.057,8.817,1.493,0.711,0.201
19,0.451,0.772,0.25,0.06,0.861
374,14.328,15.57,2.765,0.752,15.019
2281,114.391,90.484,17.764,4.879,23.957
1437,81.577,57.07,11.232,3.467,7.935
783,42.051,31.19,5.911,2.164,3.025
328,16.331,14.088,2.364,0.822,0.742
63,2.525,2.544,0.531,0.24,0.08
26,0.591,1.232,0.271,0.13,1.112
398,16.822,17.434,2.915,1.472,21.081
1203,73.001,50.007,9.328,2.986,13.586
542,36.941,22.403,4.027,1.463,1.462
73,4.318,3.597,0.611,0.321,0.18
14,0.501,0.622,0.18,0.05,0.04
20,0.561,0.932,0.25,0.16,0.901
452,17.564,19.537,3.336,1.804,19.086
2576,125.542,106.916,20.259,7.655,27.673
1667,93.961,69.193,13.116,4.428,7.946
703,38.314,29.347,5.22,1.994,1.012
34,1.874,1.813,0.341,0.14,0.181
20,0.591,0.902,0.22,0.121,0.051
25,0.51,1.103,0.29,0.13,1.092
555,22.423,25.149,4.108,2.094,27.202
2286,115.583,98.61,17.974,7.464,16.261
1256,67.83,53.523,9.949,4.339,3.867
297,14.719,13.456,2.254,1.013,0.721
82,3.326,3.476,0.711,0.26,0.201
18,0.601,0.802,0.23,0.131,0.051
32,0.881,1.694,0.31,0.171,1.493
738,29.467,32.873,5.561,2.675,31.912
2427,120.001,101.946,19.016,8.617,29.066
1550,89.382,67.37,12.253,4.97,8.527
593,35.889,25.569,4.468,2.144,0.781
53,2.074,2.585,0.45,0.231,0.07
21,0.611,1.443,0.25,0.15,0.992
423,17.263,19.378,3.136,1.763,17.914
2250,114.2,96.646,17.704,9.248,22.463
1706,96.436,74.684,13.206,6.552,13.036
893,68.893,39.857,6.763,3.827,3.948
231,15.52,10.641,1.713,1.313,0.661
28,2.545,1.273,0.26,0.24,0.05
31,0.812,1.403,0.29,0.181,1.412
720,29.076,32.002,5.45,2.495,23.045
2533,127.185,105.453,19.788,7.995,22.583
1815,97.589,76.116,14.287,5.351,8.636
822,43.905,34.838,6.182,2.144,1.363
106,4.699,5.05,0.881,0.37,0.231
9,0.501,0.501,0.18,0.121,0.03
25,0.741,1.442,0.271,0.19,1.173
582,24.056,25.469,4.349,2.946,22.112
2844,136.262,123.387,24.447,12.304,28.374
2002,107.728,87.017,15.801,8.356,10.19
937,50.297,42.382,7.144,3.827,1.904
172,8.306,8.267,1.273,0.772,0.18
23,0.481,1.022,0.281,0.17,1.002
572,21.562,25.62,4.298,2.164,25.64
3148,143.987,134.83,28.164,10.581,33.735
2665,130.491,112.326,20.971,9.368,16.863
1974,100.674,85.534,15.44,7.544,6.853
715,37.623,32.151,5.3,2.895,1.523
108,5.23,5.18,0.881,0.44,0.211
10,0.521,0.521,0.18,0.13,0.04
22,0.461,1.002,0.251,0.16,1.172
407,16.411,17.975,3.006,1.333,18.135
1825,100.533,75.415,14.408,5.19,15.971
1005,57.932,42.131,7.704,3.367,3.437
287,15.109,12.624,2.124,1.012,0.43
39,1.493,1.723,0.411,0.23,0.06
26,0.521,1.132,0.3,0.15,1.102
525,20.469,24.247,3.867,1.934,18.416
2281,115.442,97.848,17.914,7.525,20.589
1504,86.678,65.777,11.672,4.81,5.991
529,30.098,23.425,3.988,2.134,0.661
36,1.342,1.603,0.33,0.261,0.07
20,0.501,0.902,0.241,0.15,0.902
323,13.486,14.137,2.345,1.423,17.223
2160,112.767,97.137,16.913,5.651,26.281
1344,81.347,54.766,10.54,3.667,8.777
514,33.033,21.802,3.817,1.533,1.222
46,2.616,2.254,0.421,0.151,0.07
18,0.441,0.932,0.23,0.13,0.951
397,14.377,17.745,2.905,1.223,19.938
2821,132.135,117.346,23.074,7.365,48.153
2595,128.237,109.702,20.339,7.775,28.464
2019,111.736,87.568,15.7,7.083,16.201
1295,74.513,56.639,10.17,5.2,5.22
449,24.978,20.499,3.327,1.723,0.621
27,1.503,1.693,0.28,0.171,0.05
30,0.632,1.523,0.281,0.201,1.413
456,20.179,19.748,3.407,2.204,17.454
1623,89.442,66.939,12.754,3.957,21.572
1025,63.913,43.344,7.875,3.046,5.691
333,19.859,14.157,2.465,1.273,0.641
51,2.234,2.104,0.491,0.25,0.211
16,0.892,0.781,0.181,0.12,0.04
31,0.751,1.252,0.331,0.14,1.323
631,25.118,26.902,4.689,1.452,23.755
2263,110.965,91.637,17.714,5.972,23.436
1660,91.857,70.907,12.925,4.97,8.085
813,42.663,37.101,6.142,2.756,1.693
153,7.445,6.704,1.133,0.571,0.17
28,0.781,1.183,0.27,0.161,1.282
643,24.527,28.244,4.82,2.344,20.009
2697,131.974,112.186,21.452,8.666,23.415
1855,94.763,78.842,14.668,6.303,9.428
1042,53.152,45.127,8.105,3.117,3.847
421,20.7,18.536,3.086,1.393,0.932
50,1.954,2.375,0.451,0.231,0.15
20,0.682,0.842,0.23,0.05,0.05
16,0.271,1.042,0.2,0.171,0.811
269,13.757,12.715,1.983,1.693,11.181
1993,126.894,84.833,15.54,7.725,20.941
1279,101.686,53.884,10.02,5.13,4.528
396,27.824,16.873,2.986,1.673,0.842
61,2.836,2.946,0.541,0.29,0.081
20,0.47,0.841,0.211,0.17,0.912
369,15.36,16.943,2.665,1.503,14.588
1955,109.691,83.611,15.27,7.284,18.676
1170,67.36,51.61,9.167,4.128,4.669
375,19.748,17.264,2.766,1.413,0.721
49,1.994,2.535,0.461,0.271,0.21
22,0.662,1.022,0.24,0.141,0.051
29,0.581,1.302,0.281,0.19,1.233
647,25.78,27.703,4.79,2.905,17.423
2553,128.217,104.942,19.989,8.727,27.663
1538,91.607,65.296,12.123,5.44,12.755
777,50.708,32.663,5.771,3.096,2.696
214,12.183,10.06,1.613,0.842,0.331
14,0.601,0.671,0.19,0.13,0.05
30,0.782,1.503,0.31,0.171,1.453
731,28.856,32.893,5.431,3.116,22.463
3023,146.212,128.457,24.728,11.813,27.844
2498,123.829,107.417,19.618,10.129,16.672
1541,84.273,68.632,12.113,6.272,6.001
589,29.987,26.401,4.378,2.545,1.272
134,5.38,5.992,1.012,0.591,0.15
21,0.481,1.173,0.26,0.16,1.063
427,16.521,20.099,3.376,1.603,19.838
2299,117.055,98.991,18.115,8.106,23.545
1451,82.059,63.433,11.292,5.01,6.062
527,29.477,23.245,3.917,2.053,1.092
56,2.705,2.986,0.471,0.311,0.08
25,0.622,1.022,0.271,0.13,1.143
550,21.752,23.836,4.088,1.323,19.467
2017,108.65,78.852,15.891,3.817,21.07
1108,68.712,45.879,8.576,2.585,5.471
421,24.528,18.095,3.116,1.222,0.661
30,1.453,1.282,0.301,0.13,0.06
15,0.341,0.761,0.2,0.14,0.711
322,12.043,14.328,2.394,1.573,16.122
2438,119.921,102.688,19.057,9.609,27.723
1546,86.166,67.38,12.063,5.37,6.292
453,26.781,20.058,3.337,2.004,0.801
34,1.873,1.513,0.331,0.16,0.181
9,0.481,0.871,0.161,0.13,0.04
25,0.571,1.092,0.25,0.14,1.173
542,21.361,23.055,4.058,2.154,26.251
2154,143.967,90.013,16.993,6.453,19.778
1113,65.336,45.708,8.516,3.106,4.409
256,16.301,11.031,1.873,0.701,0.721
46,2.285,2.265,0.42,0.551,0.07
22,0.601,1.263,0.26,0.161,1.232
485,18.576,21.632,3.587,2.024,17.093
2359,121.053,98.72,18.396,6.132,23.695
1581,90.113,67.39,12.364,4.348,7.134
634,35.689,27.924,4.689,2.174,0.671
8,0.551,0.421,0.14,0.05,0.04
17,0.531,0.802,0.23,0.12,0.741
282,11.062,11.993,2.034,0.952,16.382
1848,98.419,77.64,14.427,5.22,21.812
1640,89.583,69.143,12.685,5,11.832
1149,62.931,47.422,8.847,3.607,3.086
235,11.542,9.989,1.723,0.702,0.471
20,0.841,0.982,0.21,0.17,0.051
32,0.631,1.373,0.311,0.14,1.453
422,19.087,17.494,3.126,1.533,18.896
915,63.162,37.091,7.074,1.723,12.364
218,21.933,8.447,1.563,0.511,1.052
36,2.244,1.804,0.321,0.211,0.13
10,0.381,0.802,0.17,0.12,0.04
18,0.461,0.922,0.251,0.141,0.862
295,11.632,13.096,2.144,1.402,14.016
1419,84.202,59.445,10.981,5.09,17.845
479,35.979,20.209,3.557,1.543,1.814
83,5.17,4.158,0.692,0.35,0.101
26,0.632,1.172,0.271,0.06,1.092
589,23.736,23.756,4.389,1.423,24.878
2652,129.138,105.343,20.7,5.3,32.703
1962,105.925,78.812,15.35,3.707,14.849
1323,73.832,53.513,10.26,3.066,4.489
384,20.63,16.212,2.825,0.972,1.092
74,3.837,3.747,0.631,0.11,0.291
22,0.912,1.011,0.251,0.05,0.05
25,0.531,1.142,0.301,0.15,1.072
497,20.6,22.664,3.757,1.884,22.454
2543,125.633,108.199,20.129,9.658,21.903
1619,84.954,68.753,12.524,5.881,4.91
437,22.654,19.377,3.256,1.914,0.752
52,2.194,2.485,0.471,0.241,0.07
29,0.552,1.362,0.291,0.17,1.203
582,23.365,26.621,4.408,2.525,25.479
2500,120.502,104.952,19.708,8.657,30.038
1366,77.229,58.873,10.811,5.551,5.801
549,29.828,24.277,4.128,2.495,1.242
60,3.377,3.025,0.521,0.36,0.09
20,0.501,0.982,0.211,0.22,0.952
242,15.139,10.76,1.764,0.901,11.322
932,75.636,39.195,7.094,2.615,14.508
378,45.237,15.5,2.775,1.062,3.977
178,17.284,7.815,1.313,0.581,1.172
58,4.048,2.976,0.491,0.281,0.18
9,0.431,0.451,0.18,0.05,0.041
28,0.691,1.102,0.28,0.06,1.243
598,23.816,23.846,4.388,1.152,21.111
2264,113.098,89.954,17.884,4.559,18.887
1530,83.33,64.134,11.943,4.669,6.322
772,38.864,34.336,5.851,2.525,2.084
182,9.317,8.616,1.342,0.721,0.39
31,1.253,1.322,0.35,0.181,0.06
18,0.492,0.731,0.221,0.141,0.892
338,13.246,15.349,2.495,1.162,15.821
1949,105.984,80.575,15.32,6.092,23.456
949,59.755,40.609,7.244,2.665,3.757
237,14.969,11.111,1.713,0.692,0.48
11,0.891,0.532,0.2,0.13,0.04
16,0.341,1.022,0.21,0.14,0.742
211,9.127,9.478,1.553,0.881,10.88
918,61.939,39.596,6.943,3.347,16.772
506,37.462,22.824,3.727,2.345,3.106
171,11.773,8.436,1.252,0.631,0.331
4,0.391,0.26,0.151,0.04,0.03
32,0.811,1.433,0.341,0.14,1.533
699,28.345,30.84,5.17,2.454,23.625
2299,115.844,94.452,18.736,5.962,27.443
1601,92.979,64.945,12.524,3.968,12.354
705,46.239,29.026,5.3,1.483,1.492
42,3.035,1.904,0.451,0.231,0.07
23,0.591,1.343,0.28,0.15,1.031
455,18.175,19.618,3.376,1.643,19.958
1760,97.719,72.78,13.717,4.93,16.963
690,48.714,28.344,5.301,1.733,2.565
