nfilter,t1,t2,t3,t4,t5,label_mad
2114,111.205,0,0,115.314,15.6,246446
1711,92.539,0,0,94.894,9.117,227759
1103,59.145,0,0,62.932,3.847,217624
463,23.245,0,0,26.551,1.483,202218
151,7.184,0,0,8.877,0.19,232868
21,0.531,0,0,1.243,1.022,265346
447,18.696,0,0,25.399,20.72,268212
2289,121.555,0,0,126.515,24.518,275334
1500,90.565,0,0,84.624,8.006,272959
641,38.093,0,0,36.2,1.353,278680
90,4.368,0,0,5.181,0.171,234906
2,0.311,0,0,0.17,0.031,45046
24,0.551,0,0,1.322,1.011,184032
506,20.489,0,0,28.515,19.968,223757
2507,127.467,0,0,135.142,20.039,209180
1518,94.342,0,0,83.461,5.311,221113
543,30.328,0,0,30.73,0.811,227501
53,2.225,0,0,2.915,0.09,197015
17,0.531,0,0,0.902,0.731,211338
306,11.883,0,0,17.564,15.32,242382
1922,107.939,0,0,108.019,22.634,228432
1399,86.477,0,0,77.48,9.068,222106
839,48.083,0,0,48.253,2.675,266785
284,14.629,0,0,16.471,0.901,244920
86,4.259,0,0,5.23,0.21,203810
14,0.44,0,0,0.792,0.05,147089
16,0.4,0,0,1.213,0.742,52140.5
360,13.646,0,0,21.161,17.744,212284
2377,125.583,0,0,132.245,23.214,234569
1240,78.301,0,0,70.166,5.481,242364
366,22.714,0,0,20.62,0.561,205530
30,1.302,0,0,1.983,0.051,257489
25,0.641,0,0,1.423,1.082,233153
496,20.36,0,0,28.535,19.989,312422
2162,117.888,0,0,119.792,18.937,273518
1422,83.872,0,0,81.728,7.064,241195
662,39.857,0,0,38.414,1.062,224290
34,1.814,0,0,2.405,0.06,158229
17,0.471,0,0,1.002,0.822,242784
358,14.317,0,0,20.841,15.86,208436
2699,133.379,0,0,146.704,25.639,227296
2115,113.32,0,0,117.317,14.458,223549
1288,75.055,0,0,72.149,3.638,241737
261,14.979,0,0,14.558,0.992,244874
53,2.996,0,0,3.317,0.181,178375
3,0.28,0,0,0.24,0.03,107359
19,0.491,0,0,1.122,0.941,96019
276,11.512,0,0,15.31,14.147,220470
1071,69.695,0,0,56.92,19.638,193805
677,47.532,0,0,37.983,8.506,227983
456,33.725,0,0,25.198,3.377,263872
213,14.087,0,0,12.765,0.391,226127
15,0.701,0,0,0.962,0.04,248470
16,0.721,0,0,0.922,0.731,31032.5
366,13.837,0,0,20.72,17.625,226066
2534,137.716,0,0,140.772,28.104,237490
1763,103.581,0,0,99.252,13.316,245654
729,48.603,0,0,42.262,2.245,233686
175,9.789,0,0,10.661,0.381,204343
11,0.702,0,0,0.651,0.051,89785
27,0.632,0,0,1.713,1.202,157517
594,24.637,0,0,33.975,23.325,244424
2371,126.074,0,0,132.126,20.329,244909
1438,80.126,0,0,80.495,4.929,279072
511,24.768,0,0,29.326,1.593,268507
177,8.306,0,0,9.729,0.19,238870
16,0.401,0,0,0.982,0.852,191230
343,13.466,0,0,19.969,16.612,234391
2700,136.724,0,0,149.58,29.787,254486
1854,104.662,0,0,103.46,10.72,262883
1128,62.521,0,0,63.773,2.976,244932
287,14.879,0,0,16.973,0.611,241494
35,1.523,0,0,2.265,0.24,200795
39,1.433,0,0,2.155,0.081,299367
25,0.581,0,0,1.743,1.153,135553
538,21.241,0,0,29.697,20.64,193820
2140,116.516,0,0,117.257,21.752,209976
1206,76.779,0,0,66.969,4.248,222117
319,19.046,0,0,18.025,0.691,186118
48,2.225,0,0,2.616,0.07,154243
28,0.742,0,0,1.833,1.383,297040
596,24.467,0,0,33.003,23.085,253144
2429,124.852,0,0,131.434,25.48,222568
1862,104.091,0,0,101.786,9.478,230977
905,51.88,0,0,50.117,1.973,222158
165,8.626,0,0,9.729,0.451,171257
41,1.774,0,0,2.585,0.241,163848
39,1.453,0,0,2.185,0.09,146733
22,0.602,0,0,1.283,1.052,259142
463,18.055,0,0,35.338,22.925,281528
1604,96.627,0,0,90.254,20.85,270294
768,57.551,0,0,42.923,7.194,263523
255,22.984,0,0,15.139,0.722,279277
19,1.503,0,0,1.303,0.05,304680
23,0.55,0,0,1.262,1.092,171959
480,20.009,0,0,26.792,19.898,211945
1959,110.715,0,0,109.823,22.684,244047
901,65.136,0,0,50.297,5.611,251778
221,17.143,0,0,12.214,0.441,263834
7,0.611,0,0,0.451,0.03,36379
28,0.661,0,0,1.443,1.193,159854
401,19.368,0,0,21.742,16.943,221179
1026,70.777,0,0,56.951,6.824,249763
208,17.584,0,0,12.094,0.311,289580
7,0.34,0,0,0.501,0.03,74189
17,0.451,0,0,0.932,0.821,210648
303,12.965,0,0,17.815,15.23,233389
1799,102.398,0,0,99.823,22.985,242422
1183,75.777,0,0,66.308,10.38,244184
482,35.749,0,0,27.272,1.683,263814
98,6.392,0,0,5.781,0.131,200671
