nfilter,t1,t2,t3,t4,t5,label_mad
1055,56.258,0,0,57.411,2.726,44509
328,15.78,0,0,19.017,0.882,46672
70,3.156,0,0,3.988,0.17,35020.5
15,0.511,0,0,0.841,0.04,35883
18,0.441,0,0,1.012,0.901,62205.5
370,14.148,0,0,21.301,21.251,53966.5
2586,127.787,0,0,137.055,25.49,64453.5
2010,102.689,0,0,106.486,10.2,45034
1191,63.062,0,0,63.583,3.527,40335
302,14.909,0,0,17.264,0.892,55682
95,4.589,0,0,5.802,0.13,40823
19,0.471,0,0,1.383,0.872,16928
431,16.452,0,0,25.009,19.427,36814
2526,125.593,0,0,133.809,24.177,54668
1893,102.168,0,0,100.114,8.726,45482
866,46.67,0,0,47.612,2.645,46394.5
369,16.742,0,0,20.67,0.772,54339
75,3.367,0,0,4.279,0.1,17180
18,0.762,0,0,0.992,0.962,18631
362,13.837,0,0,20.861,15.801,31507
2428,122.527,0,0,128.559,29.948,81451.5
2066,113.83,0,0,109.411,14.899,54976
1285,69.505,0,0,69.394,5.17,42056
558,29.126,0,0,31.591,1.643,43932
190,8.817,0,0,11.492,0.411,42864
33,1.403,0,0,1.904,0.17,58554
20,0.592,0,0,1.142,0.06,34030
29,1.062,0,0,1.633,1.362,10353
627,25.148,0,0,34.346,20.58,21937
2548,126.916,0,0,137.386,27.363,37242.5
2157,115.774,0,0,112.808,12.985,79782
1031,56.991,0,0,55.939,2.144,41355
179,8.857,0,0,10.631,0.431,24283
48,1.884,0,0,2.986,0.2,5536
14,0.461,0,0,0.801,0.04,3424.5
28,0.621,0,0,1.492,1.262,5014
605,24.567,0,0,33.324,19.338,12644
2335,121.645,0,0,123.128,21.522,18695
1354,79.924,0,0,70.396,7.584,47985.5
580,35.629,0,0,30.679,1.724,15369
112,6.372,0,0,6.121,0.241,41282.5
3,0.661,0,0,0.231,0.03,2386
21,0.471,0,0,1.042,1.082,411
383,15.38,0,0,20.671,13.457,4186
2076,109.602,0,0,105.484,22.263,4973
1161,67.691,0,0,60.778,5.791,12208
504,26.472,0,0,27.303,1.262,16310
122,5.27,0,0,6.964,0.241,13236.5
23,0.751,0,0,1.282,0.06,10481
26,0.712,0,0,1.423,1.113,43521.5
566,22.804,0,0,32.413,27.062,48348
2550,128.098,0,0,136.604,27.403,74629.5
1735,94.884,0,0,93.962,11.201,48819
1002,55.688,0,0,54.225,2.775,41959.5
222,11.673,0,0,12.264,0.521,46656.5
49,2.274,0,0,2.815,0.07,28393
32,0.932,0,0,1.794,1.553,22818.5
796,31.992,0,0,43.885,28.194,29709.5
3031,142.005,0,0,157.145,21.612,34872
2435,119.411,0,0,127.457,12.043,46656
1522,76.178,0,0,81.167,4.649,49717.5
615,28.656,0,0,34.266,1.273,140443
94,3.938,0,0,5.08,0.33,31224
41,1.473,0,0,2.305,0.07,39745
22,0.531,0,0,1.222,1.062,1034
487,19.107,0,0,25.86,20.239,3997
2120,110.163,0,0,111.285,18.997,8719
1428,78.011,0,0,75.526,6.172,15547
627,32.062,0,0,33.675,1.483,23406
65,3.737,0,0,3.777,0.09,41022
24,0.622,0,0,1.352,1.022,16025.5
429,18.806,0,0,23.886,18.456,30020
2325,117.497,0,0,123.73,16.281,51136
1442,74.885,0,0,78.201,5.881,47707
671,33.836,0,0,36.26,1.923,15786
183,8.957,0,0,10.54,0.381,26882
31,1.153,0,0,1.773,0.17,9396
20,0.682,0,0,1.193,0.04,1185.5
20,0.571,0,0,1.202,0.992,9295.5
414,15.881,0,0,23.826,15.54,21795.5
2237,115.714,0,0,115.613,20.64,31760
1206,72.159,0,0,65.417,3.777,41983.5
301,16.001,0,0,17.214,0.631,47760
45,1.994,0,0,2.404,0.07,9248
28,0.721,0,0,1.593,1.223,19859.5
535,22.523,0,0,29.998,25.109,35968
2513,123.489,0,0,132.276,23.376,46436
1687,93.23,0,0,90.916,9.048,49091
803,47.131,0,0,43.805,2.104,36431
155,8.165,0,0,9.137,0.251,34806
3,0.351,0,0,0.25,0.03,3871
20,0.541,0,0,1.192,1.002,9249.5
371,15.841,0,0,20.51,19.046,19686
1966,105.233,0,0,100.825,18.927,18355.5
1046,65.096,0,0,56.88,4.369,14898
328,19.718,0,0,18.155,0.601,18153
26,1.203,0,0,1.494,0.051,29889
21,0.591,0,0,1.202,1.052,33963
438,18.255,0,0,24.658,16.281,100238
2574,130.542,0,0,136.505,25.439,164230
2322,128.378,0,0,123.509,11.523,49879
1353,70.105,0,0,74.615,4.238,52918
526,25.709,0,0,30.098,1.153,56330.5
115,4.829,0,0,6.573,0.251,54443
3,0.27,0,0,0.241,0.03,7259
21,0.431,0,0,1.583,0.911,24480
473,18.255,0,0,26.351,24.157,29505
2260,112.007,0,0,119.01,22.664,41913.5
1250,72.7,0,0,68.202,4.729,47931
303,18.075,0,0,17.203,0.601,42322
21,1.272,0,0,1.163,0.05,38289
22,0.552,0,0,1.202,1.002,15999
475,18.526,0,0,27.233,21.282,33092
2497,125.212,0,0,130.642,21.571,44848
1625,86.508,0,0,87.369,6.713,53936
691,36.731,0,0,38.154,1.382,51062
135,6.002,0,0,7.956,0.3,64233
44,1.523,0,0,2.465,0.06,78443
23,0.531,0,0,1.322,1.222,51020
507,19.808,0,0,28.806,21.191,58756
2791,135.793,0,0,145.261,24.357,53952
2300,118.629,0,0,120.724,11.603,45484.5
1142,59.675,0,0,63.122,3.947,52798.5
454,20.62,0,0,25.97,0.852,44902.5
63,2.655,0,0,3.597,0.181,15214
1,0.22,0,0,0.151,0.03,0
25,0.531,0,0,1.744,1.113,54854
575,22.183,0,0,31.651,24.628,56752
2739,135.252,0,0,143.537,26.811,56692
2065,110.113,0,0,109.782,13.587,41292
1281,68.252,0,0,70.426,4.399,46385
457,22.954,0,0,31.541,1.062,51439
117,4.599,0,0,6.603,0.461,25451
26,1.082,0,0,1.472,0.06,8842.5
32,0.701,0,0,1.723,1.533,20898
659,26.772,0,0,35.659,19.007,41785
2471,124.21,0,0,131.655,18.957,38110
1847,95.725,0,0,98.701,9.258,42177
1177,60.627,0,0,63.854,3.957,36637
472,23.015,0,0,26.461,1.042,46247.5
127,5.661,0,0,7.304,0.14,30375
27,0.661,0,0,1.774,1.242,26946
613,23.726,0,0,33.244,23.295,20289
2444,123.98,0,0,126.986,20.47,26870.5
1603,86.317,0,0,85.466,7.334,33743
748,41.11,0,0,41.27,2.084,36389
200,9.138,0,0,11.683,0.481,51557
41,1.543,0,0,2.305,0.06,31762
24,0.561,0,0,1.373,1.112,166387
429,17.494,0,0,24.237,22.284,47814
1883,103.411,0,0,98.911,22.172,41495
769,52.19,0,0,41.42,3.176,62569
142,10.541,0,0,8.847,0.251,86230.5
10,0.481,0,0,0.622,0.05,23975.5
17,0.421,0,0,0.972,0.921,69953
297,11.872,0,0,17.093,14.959,29978
2218,114.512,0,0,116.425,22.163,46249
1452,83.702,0,0,78.221,7.936,41380.5
625,36.41,0,0,34.867,1.093,43535
51,3.096,0,0,3.196,0.08,45020
21,0.822,0,0,1.272,1.022,20733
501,19.779,0,0,27.734,22.564,33337
3124,150.912,0,0,162.754,30.348,49372.5
2574,132.476,0,0,135.462,16.873,50089.5
1783,93.411,0,0,95.585,6.993,58023
809,42.202,0,0,44.045,1.833,55309
195,8.376,0,0,11.362,0.291,48646
17,0.661,0,0,0.961,0.04,35916
15,0.301,0,0,0.871,0.702,36317
357,12.835,0,0,19.398,19.528,32904
2330,122.016,0,0,120.663,22.443,30548
1265,73.222,0,0,67.37,4.97,36681
414,21.622,0,0,23.916,0.932,38498
65,2.846,0,0,3.577,0.09,30628
32,0.831,0,0,1.734,1.483,21254.5
736,29.166,0,0,40.808,28.024,130724
2320,118.64,0,0,135.432,22.433,92743
1313,74.975,0,0,71.85,5.571,53191
482,26.391,0,0,27.203,1.132,40187.5
92,4.058,0,0,5.29,0.11,38463.5
23,0.601,0,0,1.322,1.082,16324
538,19.979,0,0,30.289,24.177,20554.5
2663,125.002,0,0,140.061,22.734,36769
1670,91.838,0,0,89.303,7.764,37822
524,30.148,0,0,29.176,1.092,52713.5
81,4.088,0,0,5.049,0.1,37944
22,0.591,0,0,1.594,1.053,17049
493,17.994,0,0,27.303,25.259,44572
2651,129.822,0,0,138.478,28.585,36263
2154,112.348,0,0,114.1,12.654,31532.5
1318,68.202,0,0,70.746,4.989,23292.5
530,25.509,0,0,28.976,1.273,29998
125,5.541,0,0,7.344,0.331,27384
44,1.573,0,0,2.534,0.06,20070
24,0.571,0,0,1.393,1.062,11656.5
504,26.1,0,0,27.614,22.604,30286
2412,122.296,0,0,129.62,22.122,29015
1385,79.423,0,0,71.839,4.519,29523
420,22.494,0,0,23.175,1.252,30499
76,4.118,0,0,4.057,0.09,23436.5
28,0.681,0,0,1.463,1.282,19993
573,22.544,0,0,31.541,20.34,34332
2330,118.92,0,0,124.221,18.305,48244
1277,73.202,0,0,70.205,4.199,61407
372,20.79,0,0,21.221,0.722,119886
70,3.017,0,0,3.878,0.1,59048
27,0.642,0,0,1.452,1.222,25093
602,23.996,0,0,33.685,21.712,39932.5
2717,129.991,0,0,142.486,22.383,43294
2041,104.683,0,0,108.87,8.657,42256
1003,49.766,0,0,55.317,2.825,40015
355,16.171,0,0,20.139,0.962,36594
79,3.356,0,0,4.549,0.1,42989
27,0.581,0,0,1.493,1.342,10053
597,23.906,0,0,33.484,24.296,42062
2559,128.749,0,0,133.889,17.243,57063
1427,78.993,0,0,77.34,3.647,53846
299,15.269,0,0,16.782,0.421,47905
20,0.841,0,0,1.092,0.049,46242.5
9,0.241,0,0,0.501,0.481,1238
105,4.068,0,0,5.942,4.378,4725
1039,58.263,0,0,51.801,26.351,8603
1144,71.558,0,0,58.032,15.721,4497.5
675,46.029,0,0,35.258,4.008,7477
235,13.897,0,0,12.504,0.731,11754
56,2.474,0,0,3.006,0.081,18142
25,0.642,0,0,1.543,1.193,7250
455,20.63,0,0,24.277,22.163,24993
1746,98.661,0,0,90.154,13.627,30122.5
755,52.421,0,0,41.391,1.563,40109
93,5.13,0,0,5.591,0.301,49578
23,0.962,0,0,1.744,0.05,40019
17,0.4,0,0,0.992,0.862,56429
270,10.771,0,0,15.109,13.065,24136
1358,83.281,0,0,72.491,13.136,42063
374,30.76,0,0,21.041,0.481,37401.5
2,0.351,0,0,0.171,0.03,64337
25,0.561,0,0,1.152,1.212,19297
547,22.113,0,0,30.369,20.049,35145
2742,133.799,0,0,141.063,23.375,23520
2000,101.016,0,0,103.37,8.416,20294.5
846,43.554,0,0,46.53,1.984,24123.5
159,7.334,0,0,9.829,0.431,24672
58,2.093,0,0,3.717,0.191,46055.5
22,0.691,0,0,1.232,0.051,24575.5
21,0.53,0,0,1.553,1.022,2128
486,18.366,0,0,25.801,17.775,4631
2508,126.234,0,0,129.621,21,8839
1330,78.332,0,0,68.593,6.953,14971
584,34.137,0,0,31.731,1.172,16282.5
58,3.056,0,0,3.186,0.291,25039.5
7,0.571,0,0,0.782,0.03,2652
30,0.752,0,0,1.603,1.302,31584
599,25.069,0,0,33.164,22.283,40611
2139,112.487,0,0,112.879,19.658,55081
1521,84.463,0,0,80.877,6.472,59150
532,29.508,0,0,30.129,1.452,61257
125,6.132,0,0,7.274,0.25,65972
10,0.532,0,0,0.611,0.04,29421
29,0.701,0,0,1.683,1.372,14369
735,28.916,0,0,40.238,28.215,25568
3070,147.585,0,0,158.617,27.654,49031
2120,112.618,0,0,111.425,11.001,72968
1010,57.11,0,0,53.063,2.394,26029
162,8.507,0,0,9.127,0.19,25817.5
28,0.791,0,0,1.573,1.413,56017.5
637,24.808,0,0,35.629,33.325,85007
2610,128.569,0,0,138.548,20.219,67581
1822,94.463,0,0,97.448,11.573,136074
1204,68.032,0,0,66.108,5.06,143198
442,25.389,0,0,24.999,1.262,137982
75,3.898,0,0,4.288,0.1,110802
30,0.621,0,0,1.823,1.393,32512.5
584,24.808,0,0,33.124,23.776,62363
2052,108.751,0,0,109.712,20.971,59023.5
1660,89.263,0,0,89.252,9.96,67191.5
963,52.852,0,0,52.952,2.636,73046
277,14.197,0,0,15.701,0.401,61612
30,1.242,0,0,1.994,0.05,26123.5
32,0.832,0,0,1.703,1.543,27581
649,26.612,0,0,36.19,25.128,79452
2609,128.549,0,0,136.804,23.856,149886
1994,104.432,0,0,106.196,14.598,111264
1231,70.918,0,0,66.89,9.568,70988
623,41.22,0,0,34.236,1.594,44117
56,4.199,0,0,2.976,0.17,33160.5
5,0.411,0,0,0.361,0.03,14747
22,0.611,0,0,1.543,1.022,31805.5
506,19.708,0,0,27.813,18.335,52832.5
2570,129.691,0,0,133.669,23.185,40129
1864,101.467,0,0,97.249,7.504,37020.5
801,42.883,0,0,44.205,1.604,52534
119,5.591,0,0,6.864,0.13,101739
27,0.651,0,0,1.503,1.263,22154
613,24.096,0,0,32.853,26.111,22532
2731,135.903,0,0,148.467,27.233,34821
2085,111.696,0,0,111.025,11.933,38610
1052,59.114,0,0,57.401,2.655,37631
302,13.807,0,0,17.484,0.691,61137.5
64,2.365,0,0,3.988,0.09,59580.5
23,0.55,0,0,1.273,1.042,15140
512,19.979,0,0,28.014,23.205,33710.5
2777,137.226,0,0,143.398,30.76,36026
2583,131.804,0,0,134.249,17.173,32351
1900,98.15,0,0,99.933,8.066,48705.5
935,48.564,0,0,50.317,2.375,56854
269,12.384,0,0,15.1,0.581,44189
48,1.964,0,0,2.654,0.07,60759.5
20,0.441,0,0,1.092,0.952,15995
463,17.424,0,0,24.899,20.139,19942
2615,129.39,0,0,136.715,25.479,20152
1781,95.895,0,0,94.172,8.938,21167
863,48.043,0,0,47.271,2.625,24719
240,12.163,0,0,13.566,0.532,25843.5
26,1.412,0,0,1.503,0.051,49822
19,0.581,0,0,1.062,1.052,7303
444,16.993,0,0,24.047,21.782,17607.5
2531,128.148,0,0,130.032,25.669,22213
1231,72.871,0,0,66.218,5.731,36671
519,28.115,0,0,28.346,1.442,41679
127,6.883,0,0,7.224,0.24,41876
8,0.381,0,0,0.501,0.03,25980
29,0.802,0,0,1.584,1.282,11994
585,24.878,0,0,32.042,18.495,22139
2624,132.546,0,0,142.826,31.28,65897.5
2124,113.63,0,0,109.872,17.294,8030.5
1176,68.122,0,0,62.101,3.486,10802.5
383,19.147,0,0,20.901,0.882,18813
58,2.555,0,0,3.546,0.08,13917
18,0.431,0,0,1.272,0.922,11565
322,12.464,0,0,17.233,15.65,14808
1993,105.455,0,0,101.406,20.379,15998
1163,68.342,0,0,59.585,4.609,15378
386,21.442,0,0,20.419,0.962,13325.5
41,2.395,0,0,2.205,0.06,13075
30,0.661,0,0,1.734,1.433,27307
653,26.791,0,0,36.27,25.389,41538
2630,131.043,0,0,136.815,22.163,45951
1785,96.076,0,0,96.667,7.034,48107
683,36.28,0,0,37.994,1.332,39273
99,4.468,0,0,5.601,0.11,56465
23,0.521,0,0,1.222,1.143,56953
545,21.161,0,0,29.296,23.145,60847
2545,123.76,0,0,133.539,20.009,45010
1619,87.499,0,0,88.712,7.675,46962
721,39.306,0,0,40.328,1.433,60033
123,5.711,0,0,7.365,0.44,88314
43,1.673,0,0,2.736,0.08,87225
30,0.761,0,0,1.654,1.463,17295.5
690,27.183,0,0,38.294,23.235,27441
2565,126.836,0,0,133.448,18.366,23241
1801,94.122,0,0,95.204,7.084,29270
746,37.643,0,0,41.42,2.134,32884.5
230,10.89,0,0,13.426,0.491,52241.5
13,0.631,0,0,0.801,0.04,24013
19,0.531,0,0,1.012,0.942,12238
441,16.071,0,0,24.898,18.225,33885
2637,135.152,0,0,138.829,30.299,54115
2177,117.207,0,0,114.392,15.36,35016
1324,73.763,0,0,70.496,5.942,37620
697,36.601,0,0,39.336,1.423,49018
102,4.629,0,0,5.711,0.12,57752.5
20,0.491,0,0,1.102,1.022,15682.5
480,18.376,0,0,26.221,16.812,29120
2769,133.739,0,0,143.989,26.421,43388
2137,112.187,0,0,112.818,13.897,43204
1366,72.12,0,0,74.214,4.94,32445.5
607,30.95,0,0,33.464,1.392,48655
123,5.891,0,0,6.923,0.341,54581
32,1.293,0,0,2.043,0.11,18043.5
10,0.421,0,0,0.611,0.04,18705.5
17,0.461,0,0,0.992,0.922,2399
333,13.235,0,0,19.107,19.789,15358
2057,107.949,0,0,105.264,21.261,17586
1037,64.524,0,0,55.407,3.937,18333
227,13.887,0,0,12.965,0.601,19801
42,1.904,0,0,2.325,0.18,101807
12,0.501,0,0,0.681,0.05,12833.5
32,0.671,0,0,1.774,1.553,582
600,26.14,0,0,31.902,23.004,5095.5
1757,95.515,0,0,90.064,13.045,8338
1048,60.527,0,0,55.999,4.418,14854.5
475,24.398,0,0,25.66,1.242,26290
78,3.827,0,0,4.659,0.11,97065.5
22,0.551,0,0,1.192,1.092,10149
489,18.576,0,0,26.321,18.015,14035
2537,126.295,0,0,131.364,23.555,12678
1554,87.6,0,0,82.56,6.262,8736.5
480,28.095,0,0,26.04,0.612,10419
20,1.332,0,0,1.082,0.04,4805.5
15,0.331,0,0,0.902,0.691,10462
304,11.783,0,0,16.913,12.875,25688.5
2686,130.312,0,0,139.37,29.377,21795.5
1828,102.398,0,0,93.371,12.414,15251.5
882,50.277,0,0,46.551,2.214,60325.5
165,8.537,0,0,9.499,0.361,20649
8,0.542,0,0,0.531,0.03,1465.5
28,0.621,0,0,1.463,1.222,3126
507,21.462,0,0,26.602,23.064,9944
1527,89.344,0,0,78.121,13.736,13566
478,36.911,0,0,25.329,1.163,13595.5
67,3.657,0,0,4.038,0.08,17052
19,0.461,0,0,1.062,0.922,9627
442,16.983,0,0,25.048,17.444,21153.5
2297,120.824,0,0,118.529,22.033,25956
1171,70.968,0,0,62.581,4.619,31574
321,18.806,0,0,18.836,0.792,41052
62,2.836,0,0,3.607,0.08,18252.5
31,0.682,0,0,1.634,1.402,710
650,26.411,0,0,34.487,20.58,3796.5
1905,102.449,0,0,98.24,16.572,6423
1284,72.15,0,0,67.541,6.142,14102
431,25.599,0,0,23.375,1.012,17271
98,4.809,0,0,5.571,0.211,16671.5
12,0.461,0,0,0.721,0.04,2835.5
14,0.301,0,0,0.852,0.701,29880.5
274,11.041,0,0,15.94,14.148,50027.5
2438,123.669,0,0,127.727,26.351,60292.5
1322,78.021,0,0,71.548,6.633,63999.5
553,31.811,0,0,30.84,0.942,36266
69,3.467,0,0,4.008,0.1,22526
24,0.492,0,0,1.362,1.122,2190
549,22.414,0,0,30.66,19.427,7220
2457,123.659,0,0,127.797,21.943,9272
1592,85.856,0,0,84.233,7.715,10200
886,45.989,0,0,48.113,2.445,13594
260,11.613,0,0,15.2,0.581,28013.5
20,0.892,0,0,1.142,0.05,7592.5
28,0.812,0,0,2.304,2.235,14402
665,26.852,0,0,40.619,27.313,33655
2703,130.983,0,0,140.261,26.051,32593
1824,99.161,0,0,95.465,12.414,53770
1189,63.583,0,0,63.643,5.511,20159
684,33.635,0,0,37.102,1.723,19176
185,8.135,0,0,10.761,0.29,24077
15,0.581,0,0,0.842,0.04,4720
18,0.48,0,0,1.182,0.852,40095
342,12.845,0,0,19.738,17.334,44812.5
2164,111.676,0,0,113.69,27.714,53290.5
978,67.551,0,0,53.634,7.835,78403.5
314,24.928,0,0,17.293,0.662,46923
12,1.013,0,0,0.752,0.031,36419
28,0.601,0,0,1.543,1.232,1061.5
538,23.756,0,0,28.555,24.317,5623.5
1793,101.537,0,0,94.954,13.816,10513
1251,68.463,0,0,66.779,5.11,16660
568,28.696,0,0,32.032,1.152,31541.5
100,4.438,0,0,5.671,0.311,36586
38,1.343,0,0,2.645,0.07,20762.5
25,0.551,0,0,1.413,1.242,20981
475,19.308,0,0,27.173,18.676,22570
2643,131.284,0,0,139.309,22.664,23249
1876,102.288,0,0,98.621,9.589,29305
932,51.509,0,0,49.947,2.855,49774.5
292,14.519,0,0,16.722,0.281,54637
30,0.761,0,0,1.563,1.263,2368.5
630,25.399,0,0,33.475,23.375,4308
2256,115.874,0,0,126.745,18.275,5895
1497,81.978,0,0,78.903,5.671,11265
541,28.946,0,0,29.737,1.433,17668
125,6.362,0,0,7.163,0.151,18863
28,0.561,0,0,1.553,1.172,12667
614,25.299,0,0,34.006,25.429,12928
2399,121.114,0,0,123.068,28.085,8911
1272,79.534,0,0,66.359,6.362,5290
359,23.515,0,0,18.856,0.681,5765
28,1.453,0,0,1.863,0.06,4157
27,0.581,0,0,1.413,1.233,2492
571,23.465,0,0,30.439,25.199,6516
2306,116.656,0,0,120.323,22.253,14724.5
1696,91.928,0,0,89.373,8.547,23569
897,48.033,0,0,48.083,2.405,43391
301,12.985,0,0,17.124,0.571,52086
54,2.114,0,0,3.317,0.21,56114
20,0.612,0,0,1.122,0.121,63000
29,0.551,0,0,1.623,1.363,14307
648,25.259,0,0,35.929,30.849,23932
2304,114.512,0,0,120.643,20.66,20966.5
1306,71.679,0,0,69.966,4.809,13009.5
486,25.049,0,0,26.632,1.012,17749.5
58,2.525,0,0,3.377,0.16,25897.5
11,0.461,0,0,0.691,0.04,4128
23,0.671,0,0,1.313,1.062,33623
445,17.784,0,0,24.988,16.682,41336
2380,119.581,0,0,125.573,22.975,50757
1874,97.058,0,0,98.881,10.22,57095.5
867,47.562,0,0,48.414,2.515,65855
232,11.262,0,0,13.165,0.521,50387.5
36,1.614,0,0,2.134,0.06,24833.5
27,0.651,0,0,1.442,1.263,133488
616,23.876,0,0,33.835,22.774,102938
2694,133.628,0,0,144.61,22.604,83103.5
1897,102.048,0,0,101.326,7.895,70756
832,42.422,0,0,45.588,1.773,35889
150,7.234,0,0,8.697,0.181,14651
28,0.581,0,0,1.904,1.212,21762.5
681,27.383,0,0,37.112,23.325,35978
2947,138.929,0,0,152.224,22.303,37900
1915,100.594,0,0,100.865,9.469,41946
1106,59.745,0,0,60.477,3.947,76304
425,21.161,0,0,23.716,0.992,70521
96,4.017,0,0,5.06,0.291,51985
21,1.102,0,0,1.613,0.06,22292
21,0.561,0,0,1.182,1.042,9025
464,18.055,0,0,25.329,18.185,35719
2281,117.076,0,0,119.04,24.428,27537
1573,89.513,0,0,83.903,7.835,25789
697,37.352,0,0,37.913,1.073,26688
50,2.214,0,0,3.086,0.09,34780.5
24,0.531,0,0,1.262,1.122,9075
458,18.586,0,0,24.728,22.153,10288
2169,111.045,0,0,111.576,25.68,10999
1682,93.802,0,0,87.319,9.739,9363
960,52.542,0,0,50.858,3.237,17871.5
288,15.46,0,0,15.821,0.811,34788
107,4.97,0,0,6.463,0.2,30461
31,0.801,0,0,2.034,1.503,26139
710,28.605,0,0,39.176,29.988,40822.5
2812,135.903,0,0,148.267,33.294,42886.5
2065,112.247,0,0,109.231,303.036,44439
1160,90.194,0,0,69.985,2.655,42659
181,11.532,0,0,9.99,0.371,55353
7,0.481,0,0,0.491,0.04,162057
31,0.781,0,0,1.673,1.543,19311
678,28.234,0,0,40.238,28.715,26008
2589,132.416,0,0,145.391,25.65,38004
1529,88.321,0,0,83.081,7.374,55696
669,39.256,0,0,36.962,1.733,46653
85,4.559,0,0,4.99,0.24,59965
19,0.892,0,0,1.072,0.05,61826
14,0.341,0,0,0.811,0.751,30323.5
312,11.652,0,0,17.944,15.209,36244
2639,124.802,0,0,139.711,32.012,36577
2153,112.868,0,0,112.788,16.091,37086
1461,79.103,0,0,76.839,6.062,33912
541,29.678,0,0,29.216,1.122,30629
86,4.498,0,0,5.079,0.191,42598
19,0.761,0,0,1.062,0.05,17068
22,1.814,0,0,1.513,1.042,8279
459,20.74,0,0,24.097,22.093,11025
2303,120.022,0,0,114.201,26.712,13197
1666,95.415,0,0,85.947,9.648,17437
746,44.487,0,0,40.047,1.654,10944
181,10.069,0,0,10.36,0.321,34709
10,0.411,0,0,0.861,0.03,22036.5
23,0.531,0,0,1.242,1.001,7865
511,22.073,0,0,27.252,23.515,11401
2468,123.119,0,0,128.289,23.134,34323.5
1551,85.916,0,0,87.36,6.072,56474
509,26.821,0,0,27.794,0.851,54988
52,2.344,0,0,3.156,0.08,25256.5
21,0.491,0,0,1.242,1.062,8301
374,15.57,0,0,21.171,16.662,9951.5
2020,104.472,0,0,103.73,18.135,9457
925,54.696,0,0,49.837,3.487,11821
310,17.343,0,0,17.153,0.481,18255
33,1.233,0,0,2.093,0.061,12593
9,0.22,0,0,0.541,0.541,3038
178,6.392,0,0,9.659,8.336,3151
2167,111.936,0,0,109.252,26.401,9969
1301,75.747,0,0,67.822,7.614,14604
572,33.845,0,0,31.09,1.834,25204.5
130,7.044,0,0,7.465,0.241,35976
5,0.31,0,0,0.34,0.211,2788
21,0.821,0,0,1.443,0.2,2623
14,0.562,0,0,0.932,0.11,6404.5
5,0.311,0,0,0.311,0.03,10979
25,1.954,0,0,1.433,1.153,8338
534,40.819,0,0,45.639,20.299,12499
2279,188.826,0,0,162.234,18.075,20653
1233,106.617,0,0,68.652,4.81,22822
352,28.144,0,0,23.565,0.551,27815
22,1.082,0,0,1.222,0.05,12008
23,1.853,0,0,1.653,1.002,19797
496,22.183,0,0,27.684,22.133,36670
2402,123.068,0,0,127.887,25.98,61078.5
1916,107.989,0,0,102.519,12.073,68710
964,55.838,0,0,54.355,2.625,58954.5
198,10.861,0,0,11.582,0.912,43670.5
115,5.17,0,0,6.533,0.14,36202
21,0.521,0,0,1.212,1.012,11781
497,19.378,0,0,27.914,24.607,21212
2509,123.509,0,0,131.274,21.551,18109
1609,88.071,0,0,83.732,4.97,21231
485,24.878,0,0,26.671,0.611,55221
8,0.411,0,0,0.451,0.04,23556.5
21,1.953,0,0,1.192,1.022,6460
462,20.68,0,0,25.028,20.92,16984
2471,130.012,0,0,127.857,25.7,12128
1274,77.971,0,0,66.799,7.154,12139.5
427,27.333,0,0,23.085,0.511,17532
9,0.501,0,0,0.531,0.03,12238
32,0.672,0,0,2.044,1.453,3232.5
690,28.164,0,0,36.992,26.732,5201.5
2323,116.675,0,0,118.941,23.856,10874
1762,96.026,0,0,92.99,9.889,19999
888,48.153,0,0,48.914,2.215,33437.5
228,11.302,0,0,13.547,0.591,47645.5
60,2.645,0,0,3.667,0.091,68371.5
16,0.371,0,0,0.911,0.752,4351
321,15.129,0,0,18.856,17.885,6655
2372,122.397,0,0,124.381,25.94,9650.5
1684,93.471,0,0,88.932,11.432,18834
998,57.711,0,0,53.824,3.417,21907
272,13.836,0,0,15.19,0.491,10663
25,1.112,0,0,1.382,0.051,21112
27,0.611,0,0,1.844,1.322,10238
615,25.299,0,0,34.266,27.203,16443
2643,137.185,0,0,136.704,26.401,21281
1661,93.811,0,0,88.441,5.731,26796
512,27.083,0,0,28.215,0.992,44122.5
56,5.561,0,0,3.326,0.081,108626
20,0.471,0,0,1.152,1.072,18388
438,16.923,0,0,24.647,16.642,24456.5
2775,134.039,0,0,144.82,28.525,30709
2224,118.57,0,0,123.429,13.596,51336.5
1439,76.217,0,0,78.822,5.01,72879
677,34.817,0,0,37.382,2.034,66334
204,8.968,0,0,11.823,0.792,49535
116,5.181,0,0,6.893,0.13,41963
22,0.661,0,0,1.473,1.062,26538
433,18.636,0,0,24.437,17.704,30041
2451,121.324,0,0,128.929,26.661,33039
1920,103.37,0,0,101.737,10.5,33387
999,53.834,0,0,53.373,2.605,32069
271,11.813,0,0,15.52,0.871,37493
81,3.117,0,0,4.639,0.2,41918
10,0.461,0,0,0.591,0.04,8524
21,0.55,0,0,1.603,1.032,22220
483,19.087,0,0,27.172,18.786,28755
2551,130.252,0,0,134.761,25.279,42593
1772,100.405,0,0,94.412,9.207,49187.5
882,49.135,0,0,48.123,1.723,29838.5
139,7.344,0,0,8.226,0.511,27552
38,1.493,0,0,2.495,0.07,33267.5
15,0.32,0,0,0.831,0.731,14605
293,10.731,0,0,16.552,16.121,38775
2023,110.044,0,0,108.129,24.627,45070
1429,87.599,0,0,75.556,8.737,32311
728,46.34,0,0,40.929,2.675,26540.5
