nfilter,t1,t2,t3,t4,t5,label_mad
28,3.397,7.054,0.381,0.281,2.585
599,44.576,167.254,10.5,16.512,33.003
2788,183.585,675.787,63.413,19.648,42.502
2086,128.478,111.356,31.08,8.146,14.378
1176,75.015,58.062,12.514,4.749,4.188
323,19.588,15.5,2.705,1.202,0.531
26,1.573,1.243,0.321,0.16,0.06
31,1.122,1.603,0.38,0.32,1.714
682,34.216,33.955,6.292,6.873,32.623
2514,143.378,121.926,29.657,13.617,24.136
1643,99.292,77.119,16.542,6.382,7.114
635,34.988,29.357,5.57,2.394,1.984
156,8.345,7.554,1.352,0.601,0.2
22,0.701,1.102,0.281,0.23,1.293
444,21.011,21.081,3.597,2.264,20.75
2067,124.07,92.078,20.881,7.465,23.285
1336,87.98,61.83,12.244,4.93,6.603
501,30.93,23.506,4.138,2.004,1.052
68,3.707,3.066,0.652,0.371,0.101
17,0.651,0.821,0.27,0.13,1.353
361,15.641,17.143,2.936,1.303,17.374
1981,116.646,87.88,19.217,4.879,29.096
903,73.693,39.897,8.126,2.946,5.651
250,19.207,11.532,2.084,1.062,0.451
3,0.421,0.331,0.21,0.141,0.03
26,0.752,1.092,0.341,0.19,1.403
409,19.808,19.477,3.387,2.004,21.271
1991,116.856,90.295,18.876,5.921,29.587
1514,98.7,67.3,13.998,5.591,10.299
869,52.09,40.438,7.825,3.506,3.437
333,18.546,16.121,2.685,1.393,0.691
30,2.004,1.443,0.331,0.18,0.07
20,2.645,1.062,0.291,0.171,1.202
428,22.013,21.061,3.487,1.783,19.217
2721,151.343,137.466,27.133,14.177,25.64
1956,110.434,93.16,18.085,7.675,10.32
805,46.781,38.094,7.144,3.106,2.765
251,12.854,11.883,2.144,1.253,0.551
27,1.162,1.263,0.341,0.161,0.06
21,0.691,1.022,0.311,0.14,1.163
479,20.99,23.074,3.968,1.964,18.916
3186,171.441,247.759,34.016,10.721,39.166
2653,147.365,119.351,25.008,8.456,25.339
1920,111.837,85.185,17.704,5.991,8.396
766,43.915,36.901,6.783,6.883,2.114
190,10.42,9.569,1.603,4.418,0.42
17,1.132,0.902,0.31,0.151,0.21
12,0.551,0.651,0.21,0.17,0.05
20,2.445,1.222,0.281,0.17,1.162
338,24.648,15.951,2.736,3.727,16.793
1570,138.177,74.995,14.458,9.378,16.161
653,91.757,35.779,5.641,2.766,1.843
81,7.996,4.459,0.781,0.421,0.121
18,0.701,0.822,0.27,0.211,1.032
408,17.153,19.848,3.286,1.714,21.451
2415,135.792,110.053,23.195,8.276,25.84
1708,97.96,78.422,15.841,6.763,8.596
886,48.884,41.841,7.926,3.437,2.255
193,9.178,9.358,1.583,0.822,0.481
65,2.615,3.036,0.621,0.37,0.101
18,0.651,0.822,0.291,0.13,1.072
402,16.843,18.396,3.296,1.743,14.257
2334,128.378,101.365,21.241,7.444,26.462
1565,92.99,69.735,14.378,4.859,7.545
